No,Surname,Other Names,County Code,County Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Party Code,Political Party Name,Abbrv,Gender
5403,WANYONYI,DAVID SIMIYU,26,TRANS NZOIA,136,KWANZA,677,KWANZA,62,AMANI NATIONAL CONGRESS,ANC,Male
5404,WEKESA JUMA,KENNEDY NYONGESA,26,TRANS NZOIA,136,KWANZA,677,KWANZA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5405,ARASA,LEONIDAS MORAA,26,TRANS NZOIA,136,KWANZA,678,KEIYO,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Female
5406,MUPALIA,GREGORY SIMIYU,26,TRANS NZOIA,136,KWANZA,678,KEIYO,62,AMANI NATIONAL CONGRESS,ANC,Male
5407,MWANZI,RUTH ALIBISA,26,TRANS NZOIA,136,KWANZA,678,KEIYO,33,KENYA AFRICAN NATIONAL UNION,KANU,Female
5408,SIMIYU,EMMANUEL WASWA,26,TRANS NZOIA,136,KWANZA,678,KEIYO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5409,WAMALWA,JOSEPH WANJALA,26,TRANS NZOIA,136,KWANZA,678,KEIYO,27,JUBILEE PARTY,JP,Male
5410,WANYONYI,BERIDAH NASIKANA,26,TRANS NZOIA,136,KWANZA,678,KEIYO,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Female
5411,WAWIRE,EMANUEL NYONGESA,26,TRANS NZOIA,136,KWANZA,678,KEIYO,IND,INDEPENDENT,IND,Male
5412,ABDULLAHI,BILLOW MAALIM,26,TRANS NZOIA,136,KWANZA,679,BIDII,62,AMANI NATIONAL CONGRESS,ANC,Male
5413,GITAU,JAMES MWANGI,26,TRANS NZOIA,136,KWANZA,679,BIDII,IND,INDEPENDENT,IND,Male
5414,HERSI,ABDILAHI ABDI,26,TRANS NZOIA,136,KWANZA,679,BIDII,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5415,JUMA,EVERLYNE NANAJALA,26,TRANS NZOIA,136,KWANZA,679,BIDII,IND,INDEPENDENT,IND,Female
5416,KAMAU,STEPHEN KANGETHE,26,TRANS NZOIA,136,KWANZA,679,BIDII,IND,INDEPENDENT,IND,Male
5417,KARIUKI,JOSPHAT NJENGA,26,TRANS NZOIA,136,KWANZA,679,BIDII,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5418,KUNGU,PETER MURAGE,26,TRANS NZOIA,136,KWANZA,679,BIDII,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
5419,LIGARE,FRANCISCA INGUMBA,26,TRANS NZOIA,136,KWANZA,679,BIDII,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Female
5420,LUVINDI,STEVE ASHIHUNDU,26,TRANS NZOIA,136,KWANZA,679,BIDII,5,CHAMA MWANGAZA DAIMA,CMD,Male
5421,LWIMBULI,CHARLES EHENZO,26,TRANS NZOIA,136,KWANZA,679,BIDII,54,CHAMA CHA MASHINANI,CCM,Male
5422,MBUGUA,STEPHEN KIOGE,26,TRANS NZOIA,136,KWANZA,679,BIDII,IND,INDEPENDENT,IND,Male
5423,NYONGESA,JOSEPH KHISA,26,TRANS NZOIA,136,KWANZA,679,BIDII,IND,INDEPENDENT,IND,Male
5424,TESOT,EDINAH CHEPKOECH,26,TRANS NZOIA,136,KWANZA,679,BIDII,IND,INDEPENDENT,IND,Female
5425,WASWA,PETER WABOMBA,26,TRANS NZOIA,136,KWANZA,679,BIDII,27,JUBILEE PARTY,JP,Male
5426,WAWERU,STANLEY CHEGE,26,TRANS NZOIA,136,KWANZA,679,BIDII,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
5427,BARASA,SILAS WAFULA,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5428,CHAKALI,PETER BARASA,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
5429,CHESANG,EVANS KIRUI,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,27,JUBILEE PARTY,JP,Male
5430,CHIKOMBE,OKUMU SIMIYU,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5431,CHODOTUM,IMMANUEL,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,IND,INDEPENDENT,IND,Male
5432,ELIMU,JOSEPH EPEYION,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5433,KIRWA,ISAAC KIMUTAI,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,62,AMANI NATIONAL CONGRESS,ANC,Male
5434,MASAI,ANDREW KIPTOO,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,IND,INDEPENDENT,IND,Male
5435,MASIKA,GEORGE MUKHWANA,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,IND,INDEPENDENT,IND,Male
5436,MUCHERU,KAMAU ELIJAH,26,TRANS NZOIA,137,ENDEBESS,680,CHEPCHOINA,10,MAZINGIRA GREENS PARTY OF KENYA,MGPK,Male
5437,KISIERO,PATRICK NGEYWA,26,TRANS NZOIA,137,ENDEBESS,681,ENDEBESS,27,JUBILEE PARTY,JP,Male
5438,NYONGESA,COSMAS WASIKE,26,TRANS NZOIA,137,ENDEBESS,681,ENDEBESS,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5439,WANYONYI,CLEOPHAS WANJALA,26,TRANS NZOIA,137,ENDEBESS,681,ENDEBESS,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5440,CHESONGOL,SAMMY KIBET,26,TRANS NZOIA,137,ENDEBESS,682,MATUMBEI,27,JUBILEE PARTY,JP,Male
5441,JEREMIAH,WAKHULIA PAUL,26,TRANS NZOIA,137,ENDEBESS,682,MATUMBEI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5442,KAPKORI,STEPHEN SIMATWO,26,TRANS NZOIA,137,ENDEBESS,682,MATUMBEI,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
5443,OGUTU,SUSAN ADHIAMBO,26,TRANS NZOIA,137,ENDEBESS,682,MATUMBEI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Female
5444,KIBORE,PETER KIPLANGAT,26,TRANS NZOIA,138,SABOTI,683,KINYORO,54,CHAMA CHA MASHINANI,CCM,Male
5445,LANGAT,MOSES KIPNUSU,26,TRANS NZOIA,138,SABOTI,683,KINYORO,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
5446,MASINDE,CASTRO WANJALA,26,TRANS NZOIA,138,SABOTI,683,KINYORO,49,FEDERAL PARTY OF KENYA,FPK,Male
5447,MOKOSU,CHESHARI LAWRENCE,26,TRANS NZOIA,138,SABOTI,683,KINYORO,27,JUBILEE PARTY,JP,Male
5448,MUINDI,MARTIN WAMALWA,26,TRANS NZOIA,138,SABOTI,683,KINYORO,IND,INDEPENDENT,IND,Male
5449,NANGALAMA,ANTON OKULWA,26,TRANS NZOIA,138,SABOTI,683,KINYORO,IND,INDEPENDENT,IND,Male
5450,NDIEMA,GILBERT KITIYO,26,TRANS NZOIA,138,SABOTI,683,KINYORO,2,THE NATIONAL VISION PARTY,NVP,Male
5451,NDIEMA,STEPHEN MAIKO,26,TRANS NZOIA,138,SABOTI,683,KINYORO,62,AMANI NATIONAL CONGRESS,ANC,Male
5452,NDIWA,PATRICK KIPTOO,26,TRANS NZOIA,138,SABOTI,683,KINYORO,IND,INDEPENDENT,IND,Male
5453,SAEKWO,ISAAC MALINGA,26,TRANS NZOIA,138,SABOTI,683,KINYORO,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5454,SATIA,ROBINSON WAMALWA,26,TRANS NZOIA,138,SABOTI,683,KINYORO,IND,INDEPENDENT,IND,Male
5455,WAFULA,MOSES NAKITARE,26,TRANS NZOIA,138,SABOTI,683,KINYORO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5456,WANJALA,EDWIN MAGILEFA,26,TRANS NZOIA,138,SABOTI,683,KINYORO,66,PEOPLES TRUST PARTY,PTP,Male
5457,ADERO,GEORGE OTIENO,26,TRANS NZOIA,138,SABOTI,684,MATISI,27,JUBILEE PARTY,JP,Male
5458,BARASA,ALICE KHISA,26,TRANS NZOIA,138,SABOTI,684,MATISI,IND,INDEPENDENT,IND,Female
5459,ENGURA,SAMUEL AIMUN,26,TRANS NZOIA,138,SABOTI,684,MATISI,76,THIRDWAY ALLIANCE KENYA,TAK,Male
5460,GEORGE,AWUOR NYAMWAYA,26,TRANS NZOIA,138,SABOTI,684,MATISI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5461,KHISA,JOHN WANYONYI,26,TRANS NZOIA,138,SABOTI,684,MATISI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5462,KIPLANGAT,SAMUEL ONDERI ONWONG'A,26,TRANS NZOIA,138,SABOTI,684,MATISI,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5463,MAHANGA,OBED MWALE,26,TRANS NZOIA,138,SABOTI,684,MATISI,62,AMANI NATIONAL CONGRESS,ANC,Male
5464,NGERESHO,JOYCE ENGESHA,26,TRANS NZOIA,138,SABOTI,684,MATISI,38,PEOPLES EMPOWERMENT PARTY,PEP,Female
5465,OUMA,MARTHA NDULU,26,TRANS NZOIA,138,SABOTI,684,MATISI,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Female
5466,SAKONG,RONALD MATUI,26,TRANS NZOIA,138,SABOTI,684,MATISI,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
5467,SHIUNDU,MICHAEL TIEMERI,26,TRANS NZOIA,138,SABOTI,684,MATISI,IND,INDEPENDENT,IND,Male
5468,SIMIYU,JOSEPH JUMA,26,TRANS NZOIA,138,SABOTI,684,MATISI,IND,INDEPENDENT,IND,Male
5469,WANYAMA,EDWARD KAVERA,26,TRANS NZOIA,138,SABOTI,684,MATISI,IND,INDEPENDENT,IND,Male
5470,WASWA,MILTON SIMIYU,26,TRANS NZOIA,138,SABOTI,684,MATISI,58,REPUBLICAN LIBERTY PARTY,RLP,Male
5471,WEKESA,MICHAEL WAFULA,26,TRANS NZOIA,138,SABOTI,684,MATISI,49,FEDERAL PARTY OF KENYA,FPK,Male
5472,AINEAH,ALAN SIMIYU,26,TRANS NZOIA,138,SABOTI,685,TUWANI,IND,INDEPENDENT,IND,Male
5473,BONYO,CHARLES ONDORO,26,TRANS NZOIA,138,SABOTI,685,TUWANI,62,AMANI NATIONAL CONGRESS,ANC,Male
5474,BULUMA,BENSON MASIKA,26,TRANS NZOIA,138,SABOTI,685,TUWANI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5475,K'ONYANGO,JOB HARON,26,TRANS NZOIA,138,SABOTI,685,TUWANI,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5476,LIHALI,LYDIA KANZINE,26,TRANS NZOIA,138,SABOTI,685,TUWANI,IND,INDEPENDENT,IND,Female
5477,LUTUNGU,SAMUEL SHIVAMBO,26,TRANS NZOIA,138,SABOTI,685,TUWANI,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
5478,MAJANGA,SYLVESTER ODHIAMBO,26,TRANS NZOIA,138,SABOTI,685,TUWANI,5,CHAMA MWANGAZA DAIMA,CMD,Male
5479,MWALE,VIOLET KAVERE,26,TRANS NZOIA,138,SABOTI,685,TUWANI,IND,INDEPENDENT,IND,Female
5480,MWARONGO,MERCELINE MAGHEMA,26,TRANS NZOIA,138,SABOTI,685,TUWANI,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Female
5481,OBIERO,CHRISTOPHER,26,TRANS NZOIA,138,SABOTI,685,TUWANI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5482,OKECH,JOSPHAT AMUNGA BARAZA,26,TRANS NZOIA,138,SABOTI,685,TUWANI,IND,INDEPENDENT,IND,Male
5483,WAMBWA,BERNARD,26,TRANS NZOIA,138,SABOTI,685,TUWANI,27,JUBILEE PARTY,JP,Male
5484,WANYOIKE,JAMES GECHUI,26,TRANS NZOIA,138,SABOTI,685,TUWANI,IND,INDEPENDENT,IND,Male
5485,WASWA,JOHN WALUBENGO,26,TRANS NZOIA,138,SABOTI,685,TUWANI,74,UKWELI PARTY,UP,Male
5486,WERE,FRANCIS OBINGO,26,TRANS NZOIA,138,SABOTI,685,TUWANI,49,FEDERAL PARTY OF KENYA,FPK,Male
5487,CHELOTI,BONFACE WANYONYI,26,TRANS NZOIA,138,SABOTI,686,SABOTI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5488,KABOLOMAN,DAVID KIPKORIR,26,TRANS NZOIA,138,SABOTI,686,SABOTI,27,JUBILEE PARTY,JP,Male
5489,KITOO,JAMES KWALIA,26,TRANS NZOIA,138,SABOTI,686,SABOTI,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5490,MAKAN,ANTHONY KIBET,26,TRANS NZOIA,138,SABOTI,686,SABOTI,IND,INDEPENDENT,IND,Male
5491,NAIBEI,LUKA NGAINA,26,TRANS NZOIA,138,SABOTI,686,SABOTI,54,CHAMA CHA MASHINANI,CCM,Male
5492,WAFULA,GEOFFREY KHISA,26,TRANS NZOIA,138,SABOTI,686,SABOTI,38,PEOPLES EMPOWERMENT PARTY,PEP,Male
5493,INDEKE,JOSEPH OMUKAGA,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,64,UNITED DEMOCRATIC PARTY,UDP,Male
5494,MASINDE,ISMAEL MASIKA,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5495,NANGAI,LEONARD ORONI,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
5496,NYONGESA,ANDREW KIMUNGUYI,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,IND,INDEPENDENT,IND,Male
5497,PHILIP,GILBERT NGEYWO,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5498,SASAKA,ERICK WACHILONGA,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,49,FEDERAL PARTY OF KENYA,FPK,Male
5499,SIMIYU,GERISHOM WEKESA,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5500,SIMIYU,JOHN WAMALWA,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,IND,INDEPENDENT,IND,Male
5501,WAMBALABA,JAPHETH WAMUKOTA,26,TRANS NZOIA,138,SABOTI,687,MACHEWA,27,JUBILEE PARTY,JP,Male
5502,ELIJAH,PAUL SIMIYU,26,TRANS NZOIA,139,KIMININI,688,KIMININI,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
5503,KATIMBWA,GEOFFREY FESTUS O,26,TRANS NZOIA,139,KIMININI,688,KIMININI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5504,KHAEMBU,VINCENT SIMIYU,26,TRANS NZOIA,139,KIMININI,688,KIMININI,62,AMANI NATIONAL CONGRESS,ANC,Male
5505,KISAKA,DAVID WANGILA,26,TRANS NZOIA,139,KIMININI,688,KIMININI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5506,KUNIKINA,LEONARD MULIRO,26,TRANS NZOIA,139,KIMININI,688,KIMININI,IND,INDEPENDENT,IND,Male
5507,MACHINGA,JOSHUA AMWAI,26,TRANS NZOIA,139,KIMININI,688,KIMININI,27,JUBILEE PARTY,JP,Male
5508,MUTOKA,JOMO GEOPHREY,26,TRANS NZOIA,139,KIMININI,688,KIMININI,IND,INDEPENDENT,IND,Male
5509,NABIBIA,JARED WAFULAH,26,TRANS NZOIA,139,KIMININI,688,KIMININI,IND,INDEPENDENT,IND,Male
5510,NYACHAE,KENNEDY ONGORO,26,TRANS NZOIA,139,KIMININI,688,KIMININI,IND,INDEPENDENT,IND,Male
5511,OMAIDO,FREDRICK OFULA,26,TRANS NZOIA,139,KIMININI,688,KIMININI,34,SAFINA,SAFINA,Male
5512,SIMIYU,CHARLES WAFULA,26,TRANS NZOIA,139,KIMININI,688,KIMININI,IND,INDEPENDENT,IND,Male
5513,WASWA,BARRACK WAFULA,26,TRANS NZOIA,139,KIMININI,688,KIMININI,49,FEDERAL PARTY OF KENYA,FPK,Male
5514,WEFILA,ROSE NAFULA,26,TRANS NZOIA,139,KIMININI,688,KIMININI,2,THE NATIONAL VISION PARTY,NVP,Female
5515,WEKESA,WYCLIFFE MULIRO,26,TRANS NZOIA,139,KIMININI,688,KIMININI,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
5516,WOSULA,PHILIPPE WANYAMA,26,TRANS NZOIA,139,KIMININI,688,KIMININI,38,PEOPLES EMPOWERMENT PARTY,PEP,Male
5517,B K S,LUSWETI FURAHA,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5518,GITHINJI,NELSON GIKONYO,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,IND,INDEPENDENT,IND,Male
5519,KABERI,EDWARD MUINAMI,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
5520,KALUKHANA,NDALU JOHN,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,49,FEDERAL PARTY OF KENYA,FPK,Male
5521,KHAEMBA,ERASTUS WANYAMA,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,IND,INDEPENDENT,IND,Male
5522,KHAEMBA,NELSON MANDELA,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,40,NEW DEMOCRATS,ND,Male
5523,MACHUKA,AGNES MBONE,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Female
5524,MAKHANU,SIMON NYONGESA,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,27,JUBILEE PARTY,JP,Male
5525,MUTOKA,COPERNICUS,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,IND,INDEPENDENT,IND,Male
5526,NYONGESA,TOM JUMA,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,IND,INDEPENDENT,IND,Male
5527,RONOH,ZAKAYO KIPKORIR,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,IND,INDEPENDENT,IND,Male
5528,WABUGE,GABRIEL NDELEMA,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5529,WAMALWA,BAINITO WEKESA,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,62,AMANI NATIONAL CONGRESS,ANC,Male
5530,WATULO,FERDINAND KIBUI,26,TRANS NZOIA,139,KIMININI,689,WAITALUK,IND,INDEPENDENT,IND,Male
5531,EPAALAT,FRANCIS ODUONYI,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5532,JUMA,ESLAS MUCHEMBI,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,54,CHAMA CHA MASHINANI,CCM,Male
5533,KUNDU,MOSES WANJALA,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,62,AMANI NATIONAL CONGRESS,ANC,Male
5534,MURAMBI,DAVID NYONGESA,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,IND,INDEPENDENT,IND,Male
5535,NAMONYO,ROBERT MAYEKU,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,49,FEDERAL PARTY OF KENYA,FPK,Male
5536,SISELA,SAMUEL CHEMEI,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5537,WAFULA,BENSON SIRIMBO,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5538,WALUCHO,PETER WALUCHO,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,IND,INDEPENDENT,IND,Male
5539,WESONGA,LEONARD WAFULA,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,IND,INDEPENDENT,IND,Male
5540,WESWA,ALFRED WAFULA,26,TRANS NZOIA,139,KIMININI,690,SIRENDE,27,JUBILEE PARTY,JP,Male
5541,ALLIANG'ANA,COLLINS M ASILIGWA,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,64,UNITED DEMOCRATIC PARTY,UDP,Male
5542,BUNDOTICH,NAFTALI KIMARU TUWEI,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,27,JUBILEE PARTY,JP,Male
5543,INZOFU,JAIRUS OPOTI,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
5544,MARANGO,PETER MASIKA,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5545,MBUGUA,ELIJAH,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,14,PARTY OF NATIONAL UNITY,PNU,Male
5546,NDEGWA,PETER KURIA,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,49,FEDERAL PARTY OF KENYA,FPK,Male
5547,OGAMBA,FRED,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
5548,OGOLLAH,OSUMBA JACOB,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,IND,INDEPENDENT,IND,Male
5549,ONDIGO,DENNIS,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,IND,INDEPENDENT,IND,Male
5550,ONYANCHA,WESLEY GISORE,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,IND,INDEPENDENT,IND,Male
5551,SIMIYU,DAVID WANYAMA,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,IND,INDEPENDENT,IND,Male
5552,USWA,ALFRED MATERE,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,IND,INDEPENDENT,IND,Male
5553,WAFULA,ERIC WEKHOMBA,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5554,WAFULA,SAMWEL MASINDE,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,IND,INDEPENDENT,IND,Male
5555,WAMBAYA,HERBERT MIRUNI,26,TRANS NZOIA,139,KIMININI,691,HOSPITAL,62,AMANI NATIONAL CONGRESS,ANC,Male
5556,KUTITILA,ANDREW SICHANGI,26,TRANS NZOIA,139,KIMININI,692,SIKHENDU,49,FEDERAL PARTY OF KENYA,FPK,Male
5557,MASENGELI,GEOFFREY,26,TRANS NZOIA,139,KIMININI,692,SIKHENDU,62,AMANI NATIONAL CONGRESS,ANC,Male
5558,MILIMO,KIZITO MULONGO,26,TRANS NZOIA,139,KIMININI,692,SIKHENDU,IND,INDEPENDENT,IND,Male
5559,MUSUMBA,ERIC WANYONYI,26,TRANS NZOIA,139,KIMININI,692,SIKHENDU,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5560,MUTORO,LAWRENCE WANYONYI,26,TRANS NZOIA,139,KIMININI,692,SIKHENDU,27,JUBILEE PARTY,JP,Male
5561,NAMIANYAH,ALEX MAKALI,26,TRANS NZOIA,139,KIMININI,692,SIKHENDU,IND,INDEPENDENT,IND,Male
5562,OMARI,ANTONY LIHANDA,26,TRANS NZOIA,139,KIMININI,692,SIKHENDU,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
5563,WEKESA,JOEL MILIMO,26,TRANS NZOIA,139,KIMININI,693,NABISWA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
5564,CHETAMBE,ISAAC CHESONI,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5565,DAVID,JUMA MORGAN,26,TRANS NZOIA,139,KIMININI,693,NABISWA,54,CHAMA CHA MASHINANI,CCM,Male
5566,JAMANURU,MARTIN SIMIYU,26,TRANS NZOIA,139,KIMININI,693,NABISWA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
5567,KAKAI,PROTUS WAFULA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5568,KHAEMBA,GEOFFREY WANYONYI MASUD,26,TRANS NZOIA,139,KIMININI,693,NABISWA,2,THE NATIONAL VISION PARTY,NVP,Male
5569,KIMONGO,NICKSON MUTUKU,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5570,MUHINDI,PETER WANAKESEN,26,TRANS NZOIA,139,KIMININI,693,NABISWA,64,UNITED DEMOCRATIC PARTY,UDP,Male
5571,MUKHEBI,FRED BARASA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
5572,MURUNGA,ANDREW WAFULA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,76,THIRDWAY ALLIANCE KENYA,TAK,Male
5573,NABUTOLA,VICTOR MASABULE,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5574,NASSIUMA,JOEL KIMITIOSI,26,TRANS NZOIA,139,KIMININI,693,NABISWA,62,AMANI NATIONAL CONGRESS,ANC,Male
5575,NELIMA,SUSAN,26,TRANS NZOIA,139,KIMININI,693,NABISWA,27,JUBILEE PARTY,JP,Female
5576,OBAE,DANIEL WEKESA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5577,OMARIA,JAMES ODU,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5578,THUKU,JAMES KIMANI,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5579,WAFULA,EDGAR SOITA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5580,WAKOLI,TOM KHAEMBA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5581,WAMALWA,MUREFU JUMA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
5582,WANYONYI,BORNFACE CHISIKA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
5583,WANYONYI,MANOAH WEKESA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5584,WASILWA,ERIC KUNDU,26,TRANS NZOIA,139,KIMININI,693,NABISWA,IND,INDEPENDENT,IND,Male
5585,WATIMA,ZIPPORAH NANJALA,26,TRANS NZOIA,139,KIMININI,693,NABISWA,33,KENYA AFRICAN NATIONAL UNION,KANU,Female
5586,WEKESA,ELIVES SIMIYU,26,TRANS NZOIA,139,KIMININI,693,NABISWA,49,FEDERAL PARTY OF KENYA,FPK,Male
5587,KADASIA,CALLEB M,26,TRANS NZOIA,140,CHERANGANY,694,SINYERERE,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
