No,Surname,Other Names,County Code,County Name,Constituency Code,Constituency Name,Party Code,Political Party Name,Abbrv
1364,WABOMBA,JOHN MUSUNDI,39,BUNGOMA,222,WEBUYE WEST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1365,WAMOTO,PHILIP K SIMIYU,39,BUNGOMA,222,WEBUYE WEST,62,AMANI NATIONAL CONGRESS,ANC
1366,WANJALA,JOHN WAFULA,39,BUNGOMA,222,WEBUYE WEST,64,UNITED DEMOCRATIC PARTY,UDP
1367,WANJALA,KENNEDY MKOMBOZI WAFULA,39,BUNGOMA,222,WEBUYE WEST,67,MAENDELEO CHAP CHAP PARTY,MCCP
1368,WANYONYI,CHARLES PHILIP WAFULA,39,BUNGOMA,222,WEBUYE WEST,IND,INDEPENDENT,IND
1369,WASIKE,OLIVER WAKOLI,39,BUNGOMA,222,WEBUYE WEST,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1370,WEKESA,MAURICE MUKINGINYI,39,BUNGOMA,222,WEBUYE WEST,33,KENYA AFRICAN NATIONAL UNION,KANU
1371,KASUTI,SULEIMAN MURUNGA,39,BUNGOMA,223,KIMILILI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1372,KIKECHI,CHRIS BENARD,39,BUNGOMA,223,KIMILILI,64,UNITED DEMOCRATIC PARTY,UDP
1373,MAKOKHA,EMMANUEL WASIKE,39,BUNGOMA,223,KIMILILI,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA
1374,MASINDE,EDWIN WANYONYI,39,BUNGOMA,223,KIMILILI,62,AMANI NATIONAL CONGRESS,ANC
1375,MUTUA,DIDMUS WEKESA BARASA,39,BUNGOMA,223,KIMILILI,27,JUBILEE PARTY,JP
1376,MWANDA,MARTIN MWAMBU,39,BUNGOMA,223,KIMILILI,38,PEOPLES EMPOWERMENT PARTY,PEP
1377,NALIANYA,GREGORY WAFULA,39,BUNGOMA,223,KIMILILI,33,KENYA AFRICAN NATIONAL UNION,KANU
1378,PETER,MAKOKHA WANYAMA,39,BUNGOMA,223,KIMILILI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1379,SIBILIBILI,RICHARD KENNEDY MASINDE,39,BUNGOMA,223,KIMILILI,49,FEDERAL PARTY OF KENYA,FPK
1380,SIMIYU,NICHOLAS THOMAS TOSANA,39,BUNGOMA,223,KIMILILI,IND,INDEPENDENT,IND
1381,WAMALWA,DAVID SALITUMA,39,BUNGOMA,223,KIMILILI,2,THE NATIONAL VISION PARTY,NVP
1382,WASIGE,EVERETT SIMIYU,39,BUNGOMA,223,KIMILILI,IND,INDEPENDENT,IND
1383,WENYAA,JOHN WANYONYI,39,BUNGOMA,223,KIMILILI,IND,INDEPENDENT,IND
1384,CHIKATI,JOHN MURUMBA,39,BUNGOMA,224,TONGAREN,27,JUBILEE PARTY,JP
1385,NAKITARE,BENARD SIMIYU,39,BUNGOMA,224,TONGAREN,IND,INDEPENDENT,IND
1386,OKASIDA,AMOS ONGORO,39,BUNGOMA,224,TONGAREN,IND,INDEPENDENT,IND
1387,SEAN,LAWRENCE BIFWOLI,39,BUNGOMA,224,TONGAREN,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1388,SIMIYU,DAVID ESELI,39,BUNGOMA,224,TONGAREN,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1389,WAKHABU,ELKANA NYONGESA,39,BUNGOMA,224,TONGAREN,49,FEDERAL PARTY OF KENYA,FPK
1390,WANYAMA,NIXON SIFUNA,39,BUNGOMA,224,TONGAREN,62,AMANI NATIONAL CONGRESS,ANC
1391,AMOO,MOSES OUDE,40,BUSIA,225,TESO NORTH,3,THE LABOUR PARTY OF KENYA,LPK
1392,EPUS,JOASH GREGORY ODEKE,40,BUSIA,225,TESO NORTH,IND,INDEPENDENT,IND
1393,ETYANG,GEOFFREY OPRONGO,40,BUSIA,225,TESO NORTH,28,MAENDELEO DEMOCRATIC PARTY,MDP
1394,KAUNYA,EDWARD OKU,40,BUSIA,225,TESO NORTH,62,AMANI NATIONAL CONGRESS,ANC
1395,MAMAI,LAWI OBETELE,40,BUSIA,225,TESO NORTH,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1396,MOGORIA,DANIEL ELIUD NYONGESA,40,BUSIA,225,TESO NORTH,8,RESTORE AND BUILD KENYA,RBK
1397,ODERA,ARTHUR PAPA,40,BUSIA,225,TESO NORTH,27,JUBILEE PARTY,JP
1398,PAPA,FREDRICK OKADEMI,40,BUSIA,225,TESO NORTH,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1399,EMURUGATA,ALFRED,40,BUSIA,226,TESO SOUTH,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1400,MUSUMBA,DENZIL EDUNG'LOT,40,BUSIA,226,TESO SOUTH,62,AMANI NATIONAL CONGRESS,ANC
1401,OMUSE,GEOFFREY,40,BUSIA,226,TESO SOUTH,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1402,OTUCHO,MARY EMAASE,40,BUSIA,226,TESO SOUTH,27,JUBILEE PARTY,JP
1403,ALERI,CALISTUS CRINIS,40,BUSIA,227,NAMBALE,1,NATIONAL RAINBOW COALITION- KENYA,NARC-KENYA
1404,BARASA,CRISPINUS C,40,BUSIA,227,NAMBALE,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1405,BUNYASI,SAKWA JOHN,40,BUSIA,227,NAMBALE,62,AMANI NATIONAL CONGRESS,ANC
1406,IJORA,LEO NYONGESA,40,BUSIA,227,NAMBALE,27,JUBILEE PARTY,JP
1407,MAYABI,BENAIAH NYENDWE,40,BUSIA,227,NAMBALE,IND,INDEPENDENT,IND
1408,MULANYA,GEOFFREY EKESA,40,BUSIA,227,NAMBALE,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1409,OBOTE,EDWIN OUMA,40,BUSIA,227,NAMBALE,IND,INDEPENDENT,IND
1410,OKEMO,CHRYSANTHUS,40,BUSIA,227,NAMBALE,3,THE LABOUR PARTY OF KENYA,LPK
1411,OSAMA,FERDINAND KIZITO,40,BUSIA,227,NAMBALE,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1412,MUGENI,GILBERT WESONGA,40,BUSIA,228,MATAYOS,27,JUBILEE PARTY,JP
1413,ODANGA,GEOFFREY MAKOKHA,40,BUSIA,228,MATAYOS,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1414,OKWERO,JUSTINE PAUL,40,BUSIA,228,MATAYOS,64,UNITED DEMOCRATIC PARTY,UDP
1415,OMANYO,CATHERINE NAKHABI,40,BUSIA,228,MATAYOS,62,AMANI NATIONAL CONGRESS,ANC
1416,ONYANGO,POLYCARP OTIENO,40,BUSIA,228,MATAYOS,3,THE LABOUR PARTY OF KENYA,LPK
1417,OSORE,EMMANUEL CHARLES,40,BUSIA,228,MATAYOS,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1418,WANDERA,DENNIS BWIRE,40,BUSIA,228,MATAYOS,28,MAENDELEO DEMOCRATIC PARTY,MDP
1419,CHESSA,BONAVENTURE OKOLA,40,BUSIA,229,BUTULA,25,PROGRESSIVE PARTY OF KENYA,PPOK
1420,MAKOKHA,MARY ACONSILIA,40,BUSIA,229,BUTULA,IND,INDEPENDENT,IND
1421,MAROKO,LEONARD OMONDI,40,BUSIA,229,BUTULA,27,JUBILEE PARTY,JP
1422,MUSUNDI,JOPHINUS MAKOKHA,40,BUSIA,229,BUTULA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1423,ODHIAMBO,ALFRED BWIRE,40,BUSIA,229,BUTULA,62,AMANI NATIONAL CONGRESS,ANC
1424,OKODDE,BOB EDWINS,40,BUSIA,229,BUTULA,IND,INDEPENDENT,IND
1425,ONYURA,MICHAEL ARINGO,40,BUSIA,229,BUTULA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1426,OTHIENO,PATRICK ODUMA,40,BUSIA,229,BUTULA,IND,INDEPENDENT,IND
1427,OYULA,JOSEPH H MAERO,40,BUSIA,229,BUTULA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1428,BUSERA,PIUS NANYANGA,40,BUSIA,230,FUNYULA,IND,INDEPENDENT,IND
1429,HANNINGTONE,OSENO MARK,40,BUSIA,230,FUNYULA,62,AMANI NATIONAL CONGRESS,ANC
1430,MASOMBO,EUGENE VICTOR WANDERA,40,BUSIA,230,FUNYULA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1431,OGANDOH,GEORGE LINNAREX,40,BUSIA,230,FUNYULA,27,JUBILEE PARTY,JP
1432,OUNDO,WILBERFORCE OJIAMBO,40,BUSIA,230,FUNYULA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1433,ADUNDOH,DEOGRACIOUS BWIRE,40,BUSIA,231,BUDALANGI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1434,BULUMA,PATRICK NAMANGARE,40,BUSIA,231,BUDALANGI,62,AMANI NATIONAL CONGRESS,ANC
1435,NAKITARI,ANDREW MWAKIRA,40,BUSIA,231,BUDALANGI,IND,INDEPENDENT,IND
1436,NAMWAMBA,PIUS ABABU,40,BUSIA,231,BUDALANGI,3,THE LABOUR PARTY OF KENYA,LPK
1437,OBARA,VINCENT DAVID,40,BUSIA,231,BUDALANGI,IND,INDEPENDENT,IND
1438,WANGIRA,MEDIATRICE,40,BUSIA,231,BUDALANGI,27,JUBILEE PARTY,JP
1439,WANJALA,RAPHAEL BITTA SAUTI,40,BUSIA,231,BUDALANGI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1440,ADEYA,ALEX OBONYO,41,SIAYA,232,UGENYA,27,JUBILEE PARTY,JP
1441,KARANI,CHRISTOPHER ODHIAMBO,41,SIAYA,232,UGENYA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1442,OCHIENG,DAVID OUMA,41,SIAYA,232,UGENYA,72,MOVEMENT FOR DEMOCRACY AND GROWTH,MDG
1443,ODUOR,JARIM ELLY OMOGI,41,SIAYA,232,UGENYA,56,FORUM FOR REPUBLICAN DEMOCRACY,FORD
1444,ODUOR,PHILIP ONYANGO,41,SIAYA,232,UGENYA,62,AMANI NATIONAL CONGRESS,ANC
1445,NDUKU,THOMAS WIN ODHIAMBO,41,SIAYA,233,UGUNJA,IND,INDEPENDENT,IND
1446,OCHIENG,GEORGE OWINO,41,SIAYA,233,UGUNJA,IND,INDEPENDENT,IND
1447,OKUMU,MAURICE JUMAH,41,SIAYA,233,UGUNJA,IND,INDEPENDENT,IND
1448,OTIENO,JOSEPH ALUR,41,SIAYA,233,UGUNJA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1449,WANDAYI,JAMES OPIYO,41,SIAYA,233,UGUNJA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1450,ATANDI,SAMUEL ONUNGA,41,SIAYA,234,ALEGO USONGA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1451,ODUNGA,CHARLES ACHIENG,41,SIAYA,234,ALEGO USONGA,IND,INDEPENDENT,IND
1452,OGUTU,ROSEMARY ADHIAMBO,41,SIAYA,234,ALEGO USONGA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1453,OMONDI,GEORGE W MALLAN,41,SIAYA,234,ALEGO USONGA,IND,INDEPENDENT,IND
1454,OUDIA,MASLISTER ANYANGO,41,SIAYA,234,ALEGO USONGA,54,CHAMA CHA MASHINANI,CCM
1455,MASIME,FRANCIS OMBODO,41,SIAYA,235,GEM,27,JUBILEE PARTY,JP
1456,MIDIWO,WASHINGTON JAKOYO,41,SIAYA,235,GEM,IND,INDEPENDENT,IND
1457,NGESA,BOOKER OMOLE,41,SIAYA,235,GEM,32,SOCIAL DEMOCRATIC PARTY OF KENYA,SDP
1458,OCHIENG',DENIS ARUA,41,SIAYA,235,GEM,69,LIBERAL DEMOCRATIC PARTY,LDP
1459,ODHIAMBO,ELISHA OCHIENG,41,SIAYA,235,GEM,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1460,OKINDA,JULIUS OKONGO,41,SIAYA,235,GEM,49,FEDERAL PARTY OF KENYA,FPK
1461,OWITI,JAMES WAMBAN,41,SIAYA,235,GEM,IND,INDEPENDENT,IND
1462,INDIDIS,DOLA ATHANAS,41,SIAYA,236,BONDO,IND,INDEPENDENT,IND
1463,MWAI,JOHN ANDIWO,41,SIAYA,236,BONDO,IND,INDEPENDENT,IND
1464,OGOLLA,GIDEON OCHANDA,41,SIAYA,236,BONDO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1465,OKELLO,PATRICK DAVIS ONYANGO,41,SIAYA,236,BONDO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1466,OMAMO,WILLIAM OSEWE,41,SIAYA,236,BONDO,27,JUBILEE PARTY,JP
1467,ADHOLA,AUGUSTINE NETO,41,SIAYA,237,RARIEDA,IND,INDEPENDENT,IND
1468,AMOLLO,PAUL OTIENDE,41,SIAYA,237,RARIEDA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1469,OTIENO,GEOFFREY ANDREW,41,SIAYA,237,RARIEDA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1470,AHMED,SHAKEEL AHMED SHABBIR,42,KISUMU,238,KISUMU EAST,IND,INDEPENDENT,IND
1471,GWENDO,JOY ADHIAMBO,42,KISUMU,238,KISUMU EAST,27,JUBILEE PARTY,JP
1472,OLOO,NELSON KABAKA,42,KISUMU,238,KISUMU EAST,62,AMANI NATIONAL CONGRESS,ANC
1473,ONYANGO,MARY ATIENO,42,KISUMU,238,KISUMU EAST,34,SAFINA,SAFINA
1474,ORICHO,NICHOLAS ODONGO,42,KISUMU,238,KISUMU EAST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1475,ABAYO,JORAM ODHIAMBO,42,KISUMU,239,KISUMU WEST,27,JUBILEE PARTY,JP
1476,ALUOCH,JOHN OLAGO,42,KISUMU,239,KISUMU WEST,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1477,AWITI,JOHN OBIERO,42,KISUMU,239,KISUMU WEST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1478,NDINYA,GODFERY OMONDI,42,KISUMU,239,KISUMU WEST,62,AMANI NATIONAL CONGRESS,ANC
1479,OBIERO,KENNEDY ONYANGO,42,KISUMU,239,KISUMU WEST,IND,INDEPENDENT,IND
1480,OKIDI,MICHAEL OCHIENG,42,KISUMU,239,KISUMU WEST,61,CITIZENS CONVENTION PARTY,CCP
1481,AJULU,DANIEL OCHIENG,42,KISUMU,240,KISUMU CENTRAL,73,ALTERNATIVE LEADERSHIP PARTY OF KENYA,ALPK
1482,DIANG'A,JAMES WAHORE,42,KISUMU,240,KISUMU CENTRAL,27,JUBILEE PARTY,JP
1483,HUMPHREY,ODUOR OTIENO,42,KISUMU,240,KISUMU CENTRAL,61,CITIZENS CONVENTION PARTY,CCP
1484,OBURE,JOHN MICHAEL OBURE,42,KISUMU,240,KISUMU CENTRAL,49,FEDERAL PARTY OF KENYA,FPK
1485,ODONGO,YUSSUF OORO,42,KISUMU,240,KISUMU CENTRAL,IND,INDEPENDENT,IND
1486,OUDA,FRED ODHIAMBO,42,KISUMU,240,KISUMU CENTRAL,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1487,WEDA,GEORGE NYAMBUNE,42,KISUMU,240,KISUMU CENTRAL,47,FARMERS PARTY,FP
1488,NYAGAYA,VICTOR OGINGA J,42,KISUMU,241,SEME,IND,INDEPENDENT,IND
1489,NYIKAL,JAMES WAMBURA,42,KISUMU,241,SEME,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1490,OKELLO,SAMUEL OJWANG,42,KISUMU,241,SEME,IND,INDEPENDENT,IND
1491,OTIENO,BONFACE OJWANG,42,KISUMU,241,SEME,27,JUBILEE PARTY,JP
1492,OKELO,JARED ODOYO,42,KISUMU,242,NYANDO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1493,SIDIGU,MICHAEL OTIENO,42,KISUMU,242,NYANDO,27,JUBILEE PARTY,JP
1494,AUMA,JOHN OCHIENG,42,KISUMU,243,MUHORONI,61,CITIZENS CONVENTION PARTY,CCP
1495,NYALIECH,JACK OCHIENG,42,KISUMU,243,MUHORONI,33,KENYA AFRICAN NATIONAL UNION,KANU
1496,OBERA,JOHN OKEYO,42,KISUMU,243,MUHORONI,62,AMANI NATIONAL CONGRESS,ANC
1497,OLWENY,PATRICK AYIECHO,42,KISUMU,243,MUHORONI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1498,ONG'ELLE,FRANCIS OGOT,42,KISUMU,243,MUHORONI,27,JUBILEE PARTY,JP
1499,OGONDI,STEPHEN OGALLO,42,KISUMU,244,NYAKACH,IND,INDEPENDENT,IND
1500,OKOLO,ENOS GUNDI,42,KISUMU,244,NYAKACH,27,JUBILEE PARTY,JP
1501,OWUOR,JOSHUA ADUMA,42,KISUMU,244,NYAKACH,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1502,CHORE,CAROLINE ACHIENG,43,HOMA BAY,245,KASIPUL,IND,INDEPENDENT,IND
1503,MAJIWA,DANIEL OKINDO,43,HOMA BAY,245,KASIPUL,IND,INDEPENDENT,IND
1504,NYAKONGO,JOHN OMOLLO,43,HOMA BAY,245,KASIPUL,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K
1505,OGAL,DANCUN OWUOR,43,HOMA BAY,245,KASIPUL,27,JUBILEE PARTY,JP
1506,OMOLLO,JOHN OMOGA,43,HOMA BAY,245,KASIPUL,IND,INDEPENDENT,IND
1507,WERE,CHARLES ONG'ONDO,43,HOMA BAY,245,KASIPUL,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1508,JUMA,EVANCE WASHINGTONE,43,HOMA BAY,246,KABONDO KASIPUL,IND,INDEPENDENT,IND
1509,NYANDIKO,VINCENT ERICK OKOTH,43,HOMA BAY,246,KABONDO KASIPUL,62,AMANI NATIONAL CONGRESS,ANC
1510,OBARA,EVE AKINYI,43,HOMA BAY,246,KABONDO KASIPUL,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1511,ODHIAMBO,GEOPHREY OCHIENG,43,HOMA BAY,246,KABONDO KASIPUL,27,JUBILEE PARTY,JP
1512,ONUNDA,DAVID OMONDI,43,HOMA BAY,246,KABONDO KASIPUL,IND,INDEPENDENT,IND
1515,DOLA,TOM,43,HOMA BAY,247,KARACHUONYO,IND,INDEPENDENT,IND
1516,KODOH,ELIJAH ODONDI,43,HOMA BAY,247,KARACHUONYO,IND,INDEPENDENT,IND
1517,ODHOCH,DAVID RONALD NGALA,43,HOMA BAY,247,KARACHUONYO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1518,OKUOME,ANDREW ADIPO,43,HOMA BAY,247,KARACHUONYO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1519,AWITI,FRED OTIENO,43,HOMA BAY,248,RANGWE,IND,INDEPENDENT,IND
1520,GOGO,LILIAN ACHIENG,43,HOMA BAY,248,RANGWE,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1521,K'OMOLO,ERICK ONYANGO,43,HOMA BAY,248,RANGWE,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1522,ODAJE,WILLIAM OMBURO,43,HOMA BAY,248,RANGWE,IND,INDEPENDENT,IND
1523,ODHIAMBO,EZRA G ODONDI,43,HOMA BAY,248,RANGWE,70,GREEN CONGRESS OF KENYA,GCK
1524,OGALO,GEORGE ONER,43,HOMA BAY,248,RANGWE,IND,INDEPENDENT,IND
1525,OKELLO,THOMAS JUMA,43,HOMA BAY,248,RANGWE,27,JUBILEE PARTY,JP
1526,ADEDE,ERIC OTIENO,43,HOMA BAY,249,HOMA BAY TOWN,IND,INDEPENDENT,IND
1527,AGOLA,JOSHUA WASONGA,43,HOMA BAY,249,HOMA BAY TOWN,IND,INDEPENDENT,IND
1528,ATIENO,KIDEW JAEL,43,HOMA BAY,249,HOMA BAY TOWN,27,JUBILEE PARTY,JP
1529,AWUOR,BONIFACE OCHIEN'G,43,HOMA BAY,249,HOMA BAY TOWN,62,AMANI NATIONAL CONGRESS,ANC
1530,KALUMA,GEORGE PETER OPONDO,43,HOMA BAY,249,HOMA BAY TOWN,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1531,ODOYO,COLLINS OTIENO,43,HOMA BAY,249,HOMA BAY TOWN,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1532,OGINDO,MARTIN OTIENO,43,HOMA BAY,249,HOMA BAY TOWN,70,GREEN CONGRESS OF KENYA,GCK
1533,ONJIKO,MICHAEL OOKO,43,HOMA BAY,249,HOMA BAY TOWN,IND,INDEPENDENT,IND
1534,Owino,Martin Peters,43,HOMA BAY,250,NDHIWA,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1535,KONYANDO,DUNCAN OTIENO,43,HOMA BAY,250,NDHIWA,73,ALTERNATIVE LEADERSHIP PARTY OF KENYA,ALPK
1536,MIDAM,OSCAR OLUOCH,43,HOMA BAY,250,NDHIWA,49,FEDERAL PARTY OF KENYA,FPK
1537,NETO,OYUGI AGHOSTINHO,43,HOMA BAY,250,NDHIWA,IND,INDEPENDENT,IND
1538,ODHIAMBO,MAURICE OKOTH,43,HOMA BAY,250,NDHIWA,27,JUBILEE PARTY,JP
1539,OJODE,MARY AWUOR,43,HOMA BAY,250,NDHIWA,62,AMANI NATIONAL CONGRESS,ANC
1540,AKALI,JAMES AGEMBE,43,HOMA BAY,251,SUBA NORTH,IND,INDEPENDENT,IND
1541,ODHIAMBO,MILLIE GRACE AKOTH,43,HOMA BAY,251,SUBA NORTH,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1542,ODHIAMBO,NOAH ONYANGO,43,HOMA BAY,251,SUBA NORTH,62,AMANI NATIONAL CONGRESS,ANC
1543,OKWIRY,SILAS ONYANGO,43,HOMA BAY,251,SUBA NORTH,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1544,OTIENO,JOSEPH OYUKO,43,HOMA BAY,251,SUBA NORTH,27,JUBILEE PARTY,JP
1545,NG'ONGO,MBADI JOHN,43,HOMA BAY,252,SUBA SOUTH,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1546,MWANZIA,LUCY ACHIENG,43,HOMA BAY,252,SUBA SOUTH,27,JUBILEE PARTY,JP
1547,OCHOLA,PETER CANISIO OTIENO,43,HOMA BAY,252,SUBA SOUTH,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1548,ABUOR,PAUL ODALO MAK' OJUANDO,44,MIGORI,253,RONGO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1549,ALUOCHIER,ISAAC ALUOCH POLO,44,MIGORI,253,RONGO,IND,INDEPENDENT,IND
1550,ANYANGO,DALMAS OTIENO,44,MIGORI,253,RONGO,IND,INDEPENDENT,IND
1551,NGANI,JOSEPH ONGONDO,44,MIGORI,253,RONGO,IND,INDEPENDENT,IND
1552,OCHOLLA,KENNEDY K'OKEYO,44,MIGORI,253,RONGO,IND,INDEPENDENT,IND
1553,ONDIEK,MICHAEL OTIENO,44,MIGORI,253,RONGO,IND,INDEPENDENT,IND
1554,ONGADI,KENNEDY JOHN,44,MIGORI,253,RONGO,IND,INDEPENDENT,IND
1555,ALATA,AUGUSTINE NETO,44,MIGORI,254,AWENDO,IND,INDEPENDENT,IND
1556,NYAWATA,ENOS OUMA,44,MIGORI,254,AWENDO,IND,INDEPENDENT,IND
1557,OPIYO,JARED ODHIAMBO,44,MIGORI,254,AWENDO,IND,INDEPENDENT,IND
1558,OTIENO,JOSEPH OWUOR,44,MIGORI,254,AWENDO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1559,OTIENO,MICAH OMONDI,44,MIGORI,254,AWENDO,IND,INDEPENDENT,IND
1560,OWINO,JOHN WALTER,44,MIGORI,254,AWENDO,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1561,DACHE,PESA JOHN,44,MIGORI,255,SUNA EAST,IND,INDEPENDENT,IND
1562,HILLARY,TOM MBOYA,44,MIGORI,255,SUNA EAST,58,REPUBLICAN LIBERTY PARTY,RLP
1563,NUH,JUNET SHEIKH,44,MIGORI,255,SUNA EAST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1564,ODIPO,PATRICK OCHIENG,44,MIGORI,255,SUNA EAST,62,AMANI NATIONAL CONGRESS,ANC
1565,ONYANGO,HEZRON ONDIGO,44,MIGORI,255,SUNA EAST,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1566,KAJIMBA,PHILIP ALUBE,44,MIGORI,256,SUNA WEST,IND,INDEPENDENT,IND
1567,MASARA,PETER FRANCIS,44,MIGORI,256,SUNA WEST,IND,INDEPENDENT,IND
1568,NDIEGE,JOSEPH OBIERO,44,MIGORI,256,SUNA WEST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1569,OBWANDAH,MICHAEL ODHIAMBO,44,MIGORI,256,SUNA WEST,62,AMANI NATIONAL CONGRESS,ANC
1570,OGUTU,MICHAEL OTIENO,44,MIGORI,256,SUNA WEST,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1571,KOBADO,JOHN OWUOR ONYANGO,44,MIGORI,257,URIRI,IND,INDEPENDENT,IND
1572,DEDE,ODIRA CHARLES,44,MIGORI,257,URIRI,IND,INDEPENDENT,IND
1573,LUGEDI,JOHN AGESA,44,MIGORI,257,URIRI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1574,NYAMITA,MARK OGOLLA,44,MIGORI,257,URIRI,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1575,ADENDI,OREM ZACHARIA,44,MIGORI,258,NYATIKE,62,AMANI NATIONAL CONGRESS,ANC
1576,ODEGE,TOM MBOYA,44,MIGORI,258,NYATIKE,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1577,OBONYO,SAMSON OLIMA,44,MIGORI,258,NYATIKE,IND,INDEPENDENT,IND
1578,ODERO,ALFRED OKINYI,44,MIGORI,258,NYATIKE,7,PARTY OF INDEPENDENT CANDIDATES OF KENYA,PICK
1579,OGENGA,FREDRICK KAGOSH,44,MIGORI,258,NYATIKE,IND,INDEPENDENT,IND
1580,OKELLO,ESSAU ELLY,44,MIGORI,258,NYATIKE,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA
1581,BOHOKO,SAMSON MATIKO,44,MIGORI,259,KURIA WEST,21,ORANGE DEMOCRATIC MOVEMENT,ODM
1582,GESAMBI,MARWA JOHN,44,MIGORI,259,KURIA WEST,67,MAENDELEO CHAP CHAP PARTY,MCCP
1583,MACHAGE,WILFRED GISUKA,44,MIGORI,259,KURIA WEST,13,DEMOCRATIC PARTY OF KENYA,DP
1584,MAROA,KIRIGA SELEVESTA,44,MIGORI,259,KURIA WEST,33,KENYA AFRICAN NATIONAL UNION,KANU
1585,MARWA,JANE MORONGE,44,MIGORI,259,KURIA WEST,62,AMANI NATIONAL CONGRESS,ANC
1586,MASIAGA,MOSES MURIMI,44,MIGORI,259,KURIA WEST,54,CHAMA CHA MASHINANI,CCM
1587,MURIMI,MATIKO SAMUEL,44,MIGORI,259,KURIA WEST,39,PEOPLES DEMOCRATIC PARTY,PDP
